sourceId,destinationId,rel
409968004,394733009,is-a
409972000,129125009,is-a
409985002,399907009,is-a
410011004,399248000,is-a
410039003,238673000,is-a
410039003,177010002,is-a
410039003,19824006,is-a
410070006,42643001,is-a
410175003,392134007,is-a
410292002,409066002,is-a
410397006,409057001,is-a
410397006,408766003,is-a
12462000,262521009,is-a
12463005,55184003,is-a
125585007,310789003,is-a
125600009,127279002,is-a
125600009,48125009,is-a
125606003,262522002,is-a
125607007,262523007,is-a
125608002,262524001,is-a
125664002,299573000,is-a
125670008,64572001,is-a
125687005,111689003,is-a
12605005,34969007,is-a
126545005,126537000,is-a
126601003,280131007,is-a
126603000,280132000,is-a
126605007,280135003,is-a
126607004,280136002,is-a
126608009,280133005,is-a
126641007,33308003,is-a
126668007,254467007,is-a
126736007,55342001,is-a
359609001,275481002,is-a
126764002,128332003,is-a
126779009,126697005,is-a
126779009,126778001,is-a
126835002,312895004,is-a
359613008,36789003,is-a
126863000,235969000,is-a
126910009,126909004,is-a
126994001,126637008,is-a
127021009,237783006,is-a
127024001,254968009,is-a
127085002,76616003,is-a
127777001,71388002,is-a
128041002,410747005,is-a
128049000,118939000,is-a
128049000,116275003,is-a
128074002,23462007,is-a
128074002,280133005,is-a
128192007,21018002,is-a
128196005,129139009,is-a
12820001,116304002,is-a
128213006,386033004,is-a
128220004,409778008,is-a
128225009,76069003,is-a
128226005,118945008,is-a
128227001,118945008,is-a
128228006,118945008,is-a
128231007,118945008,is-a
128234004,118945008,is-a
128241005,373407002,is-a
128241005,363169009,is-a
128274005,282040001,is-a
128274005,398302004,is-a
128323000,363691001,is-a
128346003,363039000,is-a
128348002,300855001,is-a
128349005,363176004,is-a
128478005,373406006,is-a
128945009,408638001,is-a
128998007,363171009,is-a
129104009,74732009,is-a
129108007,4970003,is-a
129112001,14766002,is-a
129125009,243796009,is-a
129138001,116303008,is-a
129139009,116306000,is-a
129249002,363691001,is-a
13140001,47771009,is-a
13290008,301433005,is-a
13419005,118811002,is-a
359992002,269925008,is-a
360030002,410619003,is-a
140004,128294001,is-a
360046005,360042007,is-a
1417002,89901005,is-a
360388005,26517000,is-a
14375003,265703000,is-a
360466009,298756009,is-a
14800001,31825002,is-a
1482004,3441005,is-a
1484003,56459004,is-a
14852000,65363002,is-a
15244003,76349003,is-a
1532007,312422001,is-a
15555002,128487001,is-a
15574005,299558001,is-a
15628003,409790005,is-a
15803009,162138001,is-a
15836005,225577002,is-a
16121001,225577002,is-a
16331000,102619001,is-a
16459000,239953001,is-a
166001,75516001,is-a
16631009,41370002,is-a
17141001,239953001,is-a
17300000,928000,is-a
17382005,63339007,is-a
1763009,5888003,is-a
1763009,105969002,is-a
17636008,118292001,is-a
17679005,285837007,is-a
17741008,363746003,is-a
17790008,247480006,is-a
18116006,306785007,is-a
18526009,300307005,is-a
18936008,367408005,is-a
19154003,3083005,is-a
19220005,116224001,is-a
19242006,19829001,is-a
19471005,363177008,is-a
19676008,107736006,is-a
19943007,62484002,is-a
20343006,387778001,is-a
2043009,4556007,is-a
20824003,71912000,is-a
21018002,386033004,is-a
21351003,299573000,is-a
21793004,85756007,is-a
21801002,276477006,is-a
22240003,80034003,is-a
22294008,114248007,is-a
22668006,75547007,is-a
22753004,125586008,is-a
2282003,14789005,is-a
22953008,64915003,is-a
23006000,46690002,is-a
23166004,405737000,is-a
23406007,298756009,is-a
23511006,409790005,is-a
23627006,128292002,is-a
23680005,928000,is-a
23754003,129128006,is-a
23919004,43275000,is-a
23924001,298705000,is-a
24226003,18383003,is-a
24557004,85919009,is-a
24654003,45030009,is-a
24723005,273987005,is-a
24789006,283877002,is-a
24805007,64156001,is-a
24864009,299573000,is-a
25044007,66760008,is-a
25267002,233174007,is-a
25267002,118797008,is-a
25510005,14789005,is-a
25803005,3855007,is-a
25924004,235919008,is-a
26052003,105202002,is-a
26726000,408638001,is-a
26889001,363169009,is-a
26889001,363179006,is-a
26889001,75047002,is-a
2697008,265542003,is-a
27001009,128478005,is-a
27717006,49701002,is-a
2772003,95329006,is-a
2778004,87200008,is-a
27916005,235856003,is-a
27970007,239953001,is-a
28036006,77068002,is-a
28366008,363176004,is-a
28466007,203392007,is-a
28670008,373434004,is-a
29350000,65363002,is-a
29384001,118434000,is-a
297009,3110003,is-a
29847008,116224001,is-a
29857009,298705000,is-a
29978008,4974007,is-a
30093007,118926004,is-a
30144000,118926004,is-a
30183003,282060009,is-a
30233002,301362007,is-a
30617006,16545005,is-a
30715007,239953001,is-a
30800001,363169009,is-a
308006,92009008,is-a
30873000,37831005,is-a
30904006,118804001,is-a
30936004,239994009,is-a
31070006,118657002,is-a
31070006,128478005,is-a
31193002,250174000,is-a
31413008,38629001,is-a
31413008,64915003,is-a
31588008,90269007,is-a
31742004,4711003,is-a
31884000,61557004,is-a
32457005,33463005,is-a
32495000,373385008,is-a
32497008,111235007,is-a
32527003,266077001,is-a
32620007,363169009,is-a
32620007,128999004,is-a
32779004,250648005,is-a
32798002,76349003,is-a
33261009,59707005,is-a
33334006,125670008,is-a
33528003,14852000,is-a
33595009,302883007,is-a
33924006,60600009,is-a
34173009,210835005,is-a
3424008,301113001,is-a
34282009,105995000,is-a
34282009,41188003,is-a
34359005,203392007,is-a
34534002,409836008,is-a
3457005,363259005,is-a
34789001,30473006,is-a
34853001,386621005,is-a
34853001,107957009,is-a
34997001,118945008,is-a
35214005,250648005,is-a
35239001,128052008,is-a
35498005,402710005,is-a
3558002,239953001,is-a
35701008,409659004,is-a
35742006,363038008,is-a
35964007,38164009,is-a
3603008,409825001,is-a
36110001,39785005,is-a
36123008,118953000,is-a
36184004,35239001,is-a
363746003,128482007,is-a
36349006,410720000,is-a
36384005,120038005,is-a
36483003,197402000,is-a
36689008,129128006,is-a
36692007,410514004,is-a
36928000,70586009,is-a
36963005,118932009,is-a
36963005,299558001,is-a
3705009,302217008,is-a
37102008,127345001,is-a
37373007,312895004,is-a
37471005,205237003,is-a
37657006,300284004,is-a
37660004,15758002,is-a
37831005,119292006,is-a
38033009,280115004,is-a
3819004,118810001,is-a
38204002,574005,is-a
38343000,162143008,is-a
38431002,409659004,is-a
38822007,363169009,is-a
38822007,373406006,is-a
38851006,37831005,is-a
3895009,360030002,is-a
39341005,55184003,is-a
39427000,35964007,is-a
39547005,128136007,is-a
39847004,105202002,is-a
367475009,297945000,is-a
39871006,409622000,is-a
40122008,205237003,is-a
40136003,301433005,is-a
40560008,409824002,is-a
4063001,21545007,is-a
40696001,88733004,is-a
4088009,230745008,is-a
40970001,128294001,is-a
41188003,280131007,is-a
4127004,95588004,is-a
41364008,235765004,is-a
41370002,363169009,is-a
41381004,409665004,is-a
41446000,363176004,is-a
41446000,60113004,is-a
41582007,43878008,is-a
41663005,247236008,is-a
41739008,128402005,is-a
41888000,37156001,is-a
42034009,385712009,is-a
42170009,366334007,is-a
42448002,397573005,is-a
42697001,280131007,is-a
42697001,239953001,is-a
42711005,239953001,is-a
42950004,105202002,is-a
43030007,118926004,is-a
43077002,118657002,is-a
43105007,76349003,is-a
43144004,37156001,is-a
43252007,14789005,is-a
43275000,363169009,is-a
43275000,363176004,is-a
43614003,408856003,is-a
44018007,30144000,is-a
44283002,69244009,is-a
44298000,76616003,is-a
4438009,265488007,is-a
44426009,371560009,is-a
45170000,363169009,is-a
45211000,276272002,is-a
45261009,312132001,is-a
45322003,70586009,is-a
45322003,410803008,is-a
45326000,116308004,is-a
4556007,363169009,is-a
4556007,128999004,is-a
45564002,266434009,is-a
45842000,120173009,is-a
45979003,301362007,is-a
46057001,574005,is-a
46079006,363691001,is-a
46085004,57534004,is-a
46536000,88157006,is-a
46563004,410432002,is-a
46701001,127337006,is-a
46739009,24723005,is-a
46799006,55184003,is-a
47079000,25850001,is-a
48387007,86800006,is-a
48868008,5089007,is-a
49130001,300083003,is-a
49631001,200697006,is-a
4969004,301355003,is-a
4970003,386609006,is-a
49808004,248280005,is-a
4998000,281254000,is-a
50215002,312118003,is-a
50257008,303078007,is-a
50448004,125605004,is-a
50927007,312225001,is-a
50943000,123654008,is-a
50943000,41427001,is-a
51036000,73962000,is-a
511008,409659004,is-a
51209006,1532007,is-a
51476001,405737000,is-a
5151004,21824009,is-a
52172007,363320004,is-a
52404001,363176004,is-a
52441000,95351003,is-a
52441000,297147009,is-a
52441000,30800001,is-a
52501007,116003000,is-a
52506002,52231000,is-a
52684005,77993003,is-a
52817008,239953001,is-a
5309003,239953001,is-a
53208009,34840004,is-a
53208009,363175000,is-a
53286005,298756009,is-a
53295002,128294001,is-a
53406005,363054006,is-a
53430007,29857009,is-a
53617003,408766003,is-a
53726008,109262008,is-a
5388008,66091009,is-a
54404000,128049000,is-a
54687002,359557001,is-a
55069005,239990000,is-a
55260003,299558001,is-a
55406008,301364008,is-a
55603005,87784001,is-a
55705006,19578002,is-a
55855009,49601007,is-a
55855009,49483002,is-a
56038003,408637006,is-a
56231002,387778001,is-a
56231002,11263005,is-a
56317004,279425004,is-a
56675007,127337006,is-a
56727007,23006000,is-a
56819008,399617002,is-a
56905009,51875005,is-a
57044006,60098005,is-a
57412004,409631000,is-a
57534004,27550009,is-a
57731009,197983000,is-a
58075000,299573000,is-a
58194007,81564005,is-a
58456002,234936005,is-a
58675001,385383008,is-a
58746000,118691003,is-a
58781003,34840004,is-a
58997001,128294001,is-a
59032001,9491003,is-a
59049008,30093007,is-a
5964004,249597005,is-a
59698003,280131007,is-a
59698003,128535002,is-a
59719002,410614008,is-a
59848001,235918000,is-a
60089007,119705002,is-a
60447007,128332003,is-a
60689008,225365006,is-a
60735000,246812007,is-a
60941001,386610001,is-a
61296009,116305001,is-a
61599003,90507008,is-a
61804006,128999004,is-a
62158001,70835005,is-a
62224002,18526009,is-a
62484002,235856003,is-a
63224008,574005,is-a
63302006,128294001,is-a
63398001,408638001,is-a
64109004,280133005,is-a
64635004,66091009,is-a
64667001,233703007,is-a
64685008,105202002,is-a
64967004,409659004,is-a
65033000,279425004,is-a
65082000,30093007,is-a
65310005,40858004,is-a
65409004,33211000,is-a
65710008,409622000,is-a
65710008,111273006,is-a
65937002,128074002,is-a
66021000,24723005,is-a
66050007,386082004,is-a
66123000,239953001,is-a
67782005,233703007,is-a
67801009,363179006,is-a
67895005,88151007,is-a
68017002,125670008,is-a
68172002,312225001,is-a
68254000,4411002,is-a
68498002,88878007,is-a
68498002,106181007,is-a
68566005,189176002,is-a
68856007,285837007,is-a
68944005,409659004,is-a
68996008,300162007,is-a
69191006,116249002,is-a
69406003,363691001,is-a
697001,313398001,is-a
69771008,128332003,is-a
69776003,25458004,is-a
70020005,363177008,is-a
70020005,51476001,is-a
70076002,280131007,is-a
70153002,17406005,is-a
70190001,239953001,is-a
70383000,386610001,is-a
70405009,35239001,is-a
70573000,233174007,is-a
70637004,299573000,is-a
70736000,240134003,is-a
70736000,3723001,is-a
70835005,81308009,is-a
70880006,78420004,is-a
71246009,105202002,is-a
7125002,45170000,is-a
71393004,410720000,is-a
71648000,386609006,is-a
71735005,128993003,is-a
7180009,363169009,is-a
71908006,410429000,is-a
71912000,128294001,is-a
72456008,119828008,is-a
72605008,72934000,is-a
72605008,1085006,is-a
72893007,363175000,is-a
73013002,386033004,is-a
73063007,410720000,is-a
73160007,26889001,is-a
73198007,312117008,is-a
73237007,232397007,is-a
73452002,19829001,is-a
73544002,64915003,is-a
73873008,105969002,is-a
73873008,75934005,is-a
74251004,74923002,is-a
74285003,309524007,is-a
74770008,363122004,is-a
75023009,84757009,is-a
75053002,128487001,is-a
75221004,274023003,is-a
75229002,93478000,is-a
75229002,302217008,is-a
75461000,408985005,is-a
75702008,408638001,is-a
75934005,64572001,is-a
76126009,60113004,is-a
76987002,45148003,is-a
77068002,104780002,is-a
77248004,408767007,is-a
77329001,301186004,is-a
77333008,13600006,is-a
77427003,129855000,is-a
77547008,363055007,is-a
77726006,119836004,is-a
77880009,249597005,is-a
78370002,33064008,is-a
78560000,4711003,is-a
78817002,410614008,is-a
79076007,410617001,is-a
7932007,574005,is-a
80227005,386609006,is-a
80907003,40257000,is-a
80907003,68152007,is-a
80907003,11437003,is-a
80907003,262526004,is-a
80967001,312128007,is-a
80983001,119561005,is-a
81000006,279425004,is-a
81266008,31413008,is-a
813001,67374007,is-a
81996005,64910008,is-a
82078001,408766003,is-a
82353009,40733004,is-a
82458004,75372006,is-a
82470000,106030000,is-a
82473003,128192007,is-a
82681007,104765008,is-a
82770004,90678009,is-a
83172007,408638001,is-a
83412009,2556008,is-a
83942000,127341005,is-a
84266007,105202002,is-a
84449007,201091002,is-a
8447006,371521007,is-a
84478008,409023009,is-a
84568007,8493009,is-a
84568007,128068002,is-a
84568007,280133005,is-a
84635008,409073007,is-a
85461008,31996006,is-a
85598007,3238004,is-a
85757003,363691001,is-a
85769006,408637006,is-a
85830006,22953008,is-a
85830006,73544002,is-a
85915003,55130001,is-a
86077009,410771003,is-a
86077009,373353005,is-a
86088003,14766002,is-a
86095007,32895009,is-a
86201001,363066000,is-a
86201001,112697007,is-a
86749008,2677003,is-a
87038002,402637002,is-a
87049008,237879001,is-a
87200008,410579004,is-a
8725005,197180003,is-a
87317003,409622000,is-a
88425004,118940003,is-a
88562000,125584006,is-a
88626007,363309004,is-a
88626007,119572000,is-a
88626007,178124003,is-a
88655004,5983006,is-a
88655004,70383000,is-a
89251007,197389006,is-a
89296000,118948005,is-a
89488007,118237005,is-a
89723004,21186006,is-a
89886004,75047002,is-a
9008009,409817003,is-a
90176007,363177008,is-a
90176007,405737000,is-a
90269007,30904006,is-a
90678009,248174008,is-a
90979004,140004,is-a
91101005,387713003,is-a
91251008,409023009,is-a
91863007,31642005,is-a
91935009,409136006,is-a
92009008,92015008,is-a
92096008,188845004,is-a
92103006,126907002,is-a
92178001,188798005,is-a
92207002,126895004,is-a
92296004,255200003,is-a
92342001,92459005,is-a
92342001,126651008,is-a
92382008,126516008,is-a
92382008,92384009,is-a
92384009,126488004,is-a
92461001,255156006,is-a
92470003,126908007,is-a
92486005,286904004,is-a
92669006,237057005,is-a
92779001,255138006,is-a
92999004,111235007,is-a
93078006,266249003,is-a
93278002,232379004,is-a
93330004,73943003,is-a
93390002,19416009,is-a
93717002,187742008,is-a
93738008,187732006,is-a
93809003,187741001,is-a
93818001,269460009,is-a
9389005,314020001,is-a
93977003,187736009,is-a
94326009,126631009,is-a
94326009,255056009,is-a
94352003,94649002,is-a
9469005,273987005,is-a
9484001,235924006,is-a
95002008,269496008,is-a
95004009,269496008,is-a
95239003,403666006,is-a
95315005,92470003,is-a
95350002,239953001,is-a
95351003,128145008,is-a
95353000,267038008,is-a
95556007,235918000,is-a
95558008,405590003,is-a
95588004,252028009,is-a
95593001,64910008,is-a
95619009,409622000,is-a
95810005,247247001,is-a
96048006,395959007,is-a
967006,409073007,is-a
9713002,128478005,is-a
9888007,128993003,is-a
362966006,118236001,is-a
363039000,66091009,is-a
363042006,66091009,is-a
363054006,76069003,is-a
363055007,50927007,is-a
363058009,129565002,is-a
363068004,363066000,is-a
363085002,118669005,is-a
363086001,14354006,is-a
363173007,363179006,is-a
363173007,50927007,is-a
363177008,363171009,is-a
363219007,119292006,is-a
363311008,123038009,is-a
363354003,371973000,is-a
363354003,123841004,is-a
363376007,363392002,is-a
363376007,187842004,is-a
363376007,126779009,is-a
363393007,187716008,is-a
363439008,302816009,is-a
363443007,123843001,is-a
363490009,126849006,is-a
161445009,266991009,is-a
165558001,365632008,is-a
169072007,108273007,is-a
171014001,409063005,is-a
171434007,225365006,is-a
175362007,30904006,is-a
177217006,410533009,is-a
179259003,288058001,is-a
182813001,373110003,is-a
182832007,408766003,is-a
186542001,88594005,is-a
187089001,410039003,is-a
187716008,363507003,is-a
187732006,363349007,is-a
187741001,363349007,is-a
187742008,363349007,is-a
187952001,363484005,is-a
188192002,371972005,is-a
188325002,188361007,is-a
188845004,91991003,is-a
191471000,128192007,is-a
193073001,48522003,is-a
194203003,86981007,is-a
194785008,10725009,is-a
194965002,21247003,is-a
195080001,49436004,is-a
195080001,5370000,is-a
195176009,35486000,is-a
195788001,36971009,is-a
195790000,36971009,is-a
195924009,1532007,is-a
196035006,57463004,is-a
196151000,409623005,is-a
197232005,30473006,is-a
197378004,50450007,is-a
197389006,65275009,is-a
197389006,36483003,is-a
197928006,128290005,is-a
197983000,236763001,is-a
197983000,274718005,is-a
197983000,31070006,is-a
201949002,52011008,is-a
203389008,355208009,is-a
203392007,355208009,is-a
203392007,118932009,is-a
203392007,299558001,is-a
203509009,298761006,is-a
204125003,271570007,is-a
204670005,66091009,is-a
204671009,93387008,is-a
205824006,11164009,is-a
205824006,77701002,is-a
206341008,128139000,is-a
207036003,127071007,is-a
209540006,49388007,is-a
209540006,299573000,is-a
209557005,90460009,is-a
213308006,312087002,is-a
217082002,1912002,is-a
233370007,75087007,is-a
246595001,246605000,is-a
254889004,92788005,is-a
254943007,92052008,is-a
255142009,362965005,is-a
255200003,254968009,is-a
260769002,105590001,is-a
263237009,23900009,is-a
265855005,274023003,is-a
266077001,312108008,is-a
266262004,54687002,is-a
267102003,162397003,is-a
267102003,301355003,is-a
267102003,301362007,is-a
267981009,116303008,is-a
269129003,12820001,is-a
269460009,363349007,is-a
269826008,44608003,is-a
270491006,65363002,is-a
271260009,269924007,is-a
271366000,397881000,is-a
271366000,128999004,is-a
271473006,92038006,is-a
271873000,49808004,is-a
273987005,118879005,is-a
273993002,16545005,is-a
274142002,410812005,is-a
274144001,76069003,is-a
274144001,363179006,is-a
274383005,103693007,is-a
274739003,298705000,is-a
275269004,126953009,is-a
275338001,208526001,is-a
275526006,308064009,is-a
276443001,111273006,is-a
276443001,128482007,is-a
277879009,15241006,is-a
279043006,30473006,is-a
286905003,126598008,is-a
286967008,303078007,is-a
287040005,239999004,is-a
288161003,410619003,is-a
302226006,386033004,is-a
303060002,300980002,is-a
308064009,266995000,is-a
312124009,68566005,is-a
312131008,128398001,is-a
313534003,271260009,is-a
313534003,271253003,is-a
313534003,115340009,is-a
313765009,271260009,is-a
313935007,409091002,is-a
130993008,299732003,is-a
133864008,120609008,is-a
133931009,410599005,is-a
133932002,303118004,is-a
404915007,72456008,is-a
405501007,409702008,is-a
405525004,233370007,is-a
405543000,409702008,is-a
405561009,262522002,is-a
405561009,372109003,is-a
405562002,409778008,is-a
410942007,105590001,is-a
363679005,386053000,is-a
232208008,297268004,is-a
406119002,116316008,is-a
411115002,63653004,is-a
411115002,373873005,is-a
412261005,409228005,is-a
412652000,34582008,is-a
406621006,408638001,is-a
406748003,42907009,is-a
407312007,410942007,is-a
200722003,92017000,is-a
203045001,410812005,is-a
135794007,410684002,is-a
364068009,364066008,is-a
364072008,364066008,is-a
364087003,364066008,is-a
364645004,363788007,is-a
365550006,108329005,is-a
365852007,106048009,is-a
369445005,54597004,is-a
408335007,128241005,is-a
370504007,302217008,is-a
412726003,57036006,is-a
370886002,389099004,is-a
412825007,104866001,is-a
412843006,74040009,is-a
412903002,70901006,is-a
412903002,115340009,is-a
371041009,230690007,is-a
371163003,128478005,is-a
413018009,118120009,is-a
413025002,121802008,is-a
413025002,121803003,is-a
413025002,115340009,is-a
413047002,252403005,is-a
413060008,74040009,is-a
413086003,165583001,is-a
371422002,312850006,is-a
413137002,225314003,is-a
413171006,248365001,is-a
371522000,118945008,is-a
413216002,29384001,is-a
413219009,29384001,is-a
372004005,93883004,is-a
413317009,248539004,is-a
372688009,410942007,is-a
372752008,410942007,is-a
372939007,396234004,is-a
373093003,24768002,is-a
373110003,410533009,is-a
373113001,410533009,is-a
373244000,410942007,is-a
373247007,410942007,is-a
373249005,410942007,is-a
373258003,410942007,is-a
373266007,410942007,is-a
373272007,410942007,is-a
373289004,410942007,is-a
373356002,373353005,is-a
373356002,128993003,is-a
373363002,17100006,is-a
373363002,188383006,is-a
373545003,410942007,is-a
373708006,410942007,is-a
385656004,410523001,is-a
385757000,276272002,is-a
385971003,408980000,is-a
385984007,225355000,is-a
386041004,363170005,is-a
373931001,161874006,is-a
386333005,385984007,is-a
386450006,408767007,is-a
386461003,75461000,is-a
386610001,30904006,is-a
386638009,386637004,is-a
386638009,387713003,is-a
386891004,49616005,is-a
386891004,373258003,is-a
387010007,409228005,is-a
387800004,111235007,is-a
387821004,118736002,is-a
387837005,239953001,is-a
391906003,72456008,is-a
392090004,265244003,is-a
392091000,408766003,is-a
392134007,408766003,is-a
392236004,387713003,is-a
384685001,118817003,is-a
396285007,32398004,is-a
396286008,407671000,is-a
396540005,386609006,is-a
396540005,363691001,is-a
397019006,41898006,is-a
397810006,237037006,is-a
397810006,88157006,is-a
397829000,410429000,is-a
398102009,409631000,is-a
398102009,39367000,is-a
398102009,128482007,is-a
398114001,363045008,is-a
398182006,265488007,is-a
398656003,267819003,is-a
398925009,128127008,is-a
399097000,410011004,is-a
399205006,279425004,is-a
399210005,386053000,is-a
399248000,71388002,is-a
400132000,126736007,is-a
400213003,108365000,is-a
401085002,408767007,is-a
402867006,92017000,is-a
403666006,95361005,is-a
410430005,410429000,is-a
410430005,87317003,is-a
410431009,409622000,is-a
410431009,84114007,is-a
410432002,410433007,is-a
410432002,360978000,is-a
410433007,86762007,is-a
410477000,128473001,is-a
410509003,45261009,is-a
410514004,288529006,is-a
410523001,288532009,is-a
410533009,71388002,is-a
410554002,119705002,is-a
410578007,78370002,is-a
410578007,128351009,is-a
410579004,32457005,is-a
410590009,36692007,is-a
410598002,125676002,is-a
410599005,410598002,is-a
410607006,138875005,is-a
410614008,4365001,is-a
410617001,19207007,is-a
410619003,107733003,is-a
410620009,243788004,is-a
410621008,170099002,is-a
410621008,410620009,is-a
410656007,118598001,is-a
410657003,408739003,is-a
410658008,263491009,is-a
410662002,246061005,is-a
410671006,260863009,is-a
410692006,128473001,is-a
410703004,370977006,is-a
410703004,400044004,is-a
410720000,22253000,is-a
410730009,33308003,is-a
410730009,298379008,is-a
410743009,26107004,is-a
410743009,52082005,is-a
410747005,248402002,is-a
410747005,106077005,is-a
410771003,408767007,is-a
410771003,387713003,is-a
410772005,13885002,is-a
410803008,387713003,is-a
410812005,26077002,is-a
276638004,70591005,is-a
276641008,70591005,is-a
10392004,248713000,is-a
277466009,414026006,is-a
277488009,415073005,is-a
277577000,109958007,is-a
277577000,109983007,is-a
277577000,415111003,is-a
277606000,277466009,is-a
277606000,414825006,is-a
277984002,115241005,is-a
174681004,28367004,is-a
278414003,408767007,is-a
278414003,363259005,is-a
278692007,413585005,is-a
278692007,301226008,is-a
174814003,119761008,is-a
174814003,410771003,is-a
279020002,249230006,is-a
279028009,21522001,is-a
279067003,299576008,is-a
115987006,414218006,is-a
175253007,45148003,is-a
116020001,237911005,is-a
116028008,120053002,is-a
281229000,300848003,is-a
281296001,362981000,is-a
281547005,274174009,is-a
281578009,17849001,is-a
281579001,17849001,is-a
281586009,362981000,is-a
281837002,112695004,is-a
282039003,247270009,is-a
282041002,128334002,is-a
282446002,301226008,is-a
282449009,284003005,is-a
282449009,128228006,is-a
282461001,41427001,is-a
175898006,392048005,is-a
282754004,300251004,is-a
282761000,275320004,is-a
282762007,275320004,is-a
282772005,300479008,is-a
116249002,386621005,is-a
283015002,118938008,is-a
283026008,283025007,is-a
116275003,298378000,is-a
283321007,283024006,is-a
283322000,283025007,is-a
283339003,274197007,is-a
283377009,265447007,is-a
283502003,283501005,is-a
283502003,210342003,is-a
283538005,282775007,is-a
283970001,286554000,is-a
284002000,282756002,is-a
284028002,53617003,is-a
116508003,414010005,is-a
285302001,297960002,is-a
285375003,249244000,is-a
285599002,299735001,is-a
285708004,301139003,is-a
285711003,285708004,is-a
285711003,88744007,is-a
285754008,34885003,is-a
286547006,87177002,is-a
286560000,363691001,is-a
286738000,103715008,is-a
286738000,38904005,is-a
289299005,313130001,is-a
289474006,289855008,is-a
289477004,300569009,is-a
289615008,289474006,is-a
289615008,289517005,is-a
289615008,276320009,is-a
289794001,289662001,is-a
289896006,363743006,is-a
289899004,248842004,is-a
289922002,289840004,is-a
177281002,370611004,is-a
177853001,118698009,is-a
178156005,119675006,is-a
297157005,250845006,is-a
178263003,118739009,is-a
297176007,301432000,is-a
297218007,363035006,is-a
297218007,363028003,is-a
297500005,414919008,is-a
297945000,299735001,is-a
297946004,299735001,is-a
297960002,300862005,is-a
297979004,72670004,is-a
298169004,299231009,is-a
298179002,298325004,is-a
298197005,299321000,is-a
298210002,116311003,is-a
298212005,299061005,is-a
298216008,299321000,is-a
298366004,301310005,is-a
298379008,414252009,is-a
298382003,64217002,is-a
298385001,118953000,is-a
298464002,297500005,is-a
299048005,72670004,is-a
299703001,298397000,is-a
299732003,299718000,is-a
299736000,299733008,is-a
300067003,116280007,is-a
300096002,300092000,is-a
300130009,300092000,is-a
300131008,300850006,is-a
300184007,248369007,is-a
300228004,247234006,is-a
300257000,271612000,is-a
300357002,249561001,is-a
300380005,249562008,is-a
300428002,118241009,is-a
300520007,300513000,is-a
300894000,48694002,is-a
300895004,48694002,is-a
300897007,120053002,is-a
300946000,313134005,is-a
301032005,13695006,is-a
301033000,13695006,is-a
301061006,300130009,is-a
301095005,301296002,is-a
301210007,298397000,is-a
301215002,301210007,is-a
301218000,301210007,is-a
301223000,301210007,is-a
301227004,301228009,is-a
301227004,301229001,is-a
301229001,301226008,is-a
301257008,301226008,is-a
301317008,38911009,is-a
301329004,55607006,is-a
301358001,106063007,is-a
301432000,118254002,is-a
301766008,299735001,is-a
301867009,128121009,is-a
301904004,246915008,is-a
118230007,118236001,is-a
302065000,298378000,is-a
302108003,301228009,is-a
302117003,250869005,is-a
302249008,246464006,is-a
118255001,246464006,is-a
302414003,118718002,is-a
302618007,84261002,is-a
302697001,118718002,is-a
118434000,249561001,is-a
118435004,249562008,is-a
118436003,249562008,is-a
118489002,128538000,is-a
302775008,103693007,is-a
11851006,301101006,is-a
302914006,300286002,is-a
302914006,276320009,is-a
302948007,253755003,is-a
118598001,362981000,is-a
118620008,261571005,is-a
118623005,415692008,is-a
180016001,129189001,is-a
180016001,371009003,is-a
303846000,414459003,is-a
303859008,371572003,is-a
118657002,249243006,is-a
118658007,300509007,is-a
118687008,118685000,is-a
118728006,234244004,is-a
304601009,414128005,is-a
304629007,414781009,is-a
118784006,118826000,is-a
180291001,274480009,is-a
118850003,177853001,is-a
306058006,59106005,is-a
118918007,234244004,is-a
118920005,118785007,is-a
118921009,234244004,is-a
118933004,116311003,is-a
118935006,116313000,is-a
118939000,298378000,is-a
118945008,248369007,is-a
118960006,392064002,is-a
306992007,54640009,is-a
307131005,262841007,is-a
307502000,126797001,is-a
307651005,93720005,is-a
308910008,362981000,is-a
308911007,362981000,is-a
308913005,362981000,is-a
309086004,116311003,is-a
309089006,300532006,is-a
309525008,248519003,is-a
309527000,248519003,is-a
309529002,301232003,is-a
309532004,414252009,is-a
309825002,362981000,is-a
404188001,194457007,is-a
119414006,106028002,is-a
312155003,300479008,is-a
312363006,129108007,is-a
312422001,128398001,is-a
119596005,74943008,is-a
312601003,47040006,is-a
119607002,119580007,is-a
313031000,118620008,is-a
119704003,67818008,is-a
119704003,30226002,is-a
314020001,312132001,is-a
119746007,387714009,is-a
119826007,119828008,is-a
314922006,413616009,is-a
315059002,120053002,is-a
315597005,118947000,is-a
119915002,42560003,is-a
119916001,42560003,is-a
119916001,108189003,is-a
120038005,112916000,is-a
120048007,79876008,is-a
120049004,120048007,is-a
120049004,112916000,is-a
120053002,392250009,is-a
414292006,125602001,is-a
414292006,46866001,is-a
414293001,31978002,is-a
414293001,75591007,is-a
415125002,75549005,is-a
414059009,309298003,is-a
413993002,104957004,is-a
414787008,314067002,is-a
414267008,63817004,is-a
414793000,122444009,is-a
414269006,66689000,is-a
415828002,314067002,is-a
414519004,74040009,is-a
414788003,117259009,is-a
414799001,390917008,is-a
182159002,240383005,is-a
